location_key,county,city,zip_code,state,fips_code,latitude,longitude
891,Hamilton,Blue Mountain Lake,12812.0,NY,36041.0,43.856098,-74.427994
892,Herkimer,Ilion,13357.0,NY,36043.0,43.017379,-75.050304
893,Herkimer,Old Forge,13420.0,NY,36043.0,43.725197,-74.930237
894,Herkimer,Cold Brook,13324.0,NY,36043.0,43.284553,-74.894265
895,Herkimer,Newport,13416.0,NY,36043.0,43.142768,-74.975172
896,Herkimer,Frankfort,13340.0,NY,36043.0,43.057587,-75.15994
897,Herkimer,New Hartford,13413.0,NY,36043.0,43.038778,-75.213028
898,Herkimer,Mohawk,13407.0,NY,36043.0,43.011368,-74.998888
899,Herkimer,Little Falls,13365.0,NY,36043.0,43.20319,-74.80524
900,Herkimer,Sauquoit,13456.0,NY,36043.0,43.034605,-75.187202
901,Herkimer,Utica,13502.0,NY,36043.0,43.110043,-75.160622
902,Herkimer,Herkimer,13350.0,NY,36043.0,43.035798,-74.992231
903,Herkimer,Forestport,13338.0,NY,36043.0,43.612202,-75.098739
904,Herkimer,Remsen,13438.0,NY,36043.0,43.354119,-75.014558
905,Herkimer,Call Listing Agent,13338.0,NY,36043.0,43.521847,-74.938782
906,Herkimer,West Winfield,13491.0,NY,36043.0,42.888172,-75.184159
907,Herkimer,Jordanville,13361.0,NY,36043.0,42.914909,-74.947495
908,Herkimer,Call Listing Agent,13324.0,NY,36043.0,43.260185,-74.963167
909,Herkimer,Clayville,13322.0,NY,36043.0,42.956242,-75.185982
910,Herkimer,Dolgeville,13329.0,NY,36043.0,43.101152,-74.774399
911,Herkimer,Dolgeville,13365.0,NY,36043.0,43.072344,-74.770631
912,Herkimer,Poland,13431.0,NY,36043.0,,
913,Herkimer,Richfield Springs,13439.0,NY,36043.0,42.881001,-74.96019
914,Herkimer,Eagle Bay,13331.0,NY,36043.0,43.826943,-74.83773
915,Herkimer,Salisbury Center,13454.0,NY,36043.0,43.184687,-74.711988
916,Herkimer,German Flatts,13357.0,NY,36043.0,43.009909,-75.044257
917,Herkimer,Middleville,13406.0,NY,36043.0,43.137881,-74.971811
918,Herkimer,Salisbury Center,13365.0,NY,36043.0,43.152561,-74.846701
919,Herkimer,Warren,13407.0,NY,36043.0,42.947456,-74.965888
920,Herkimer,Newport,13350.0,NY,36043.0,43.132741,-75.012576
921,Herkimer,Ohio,13324.0,NY,36043.0,43.349081,-74.917222
922,Herkimer,Dolgeville,13454.0,NY,36043.0,43.139645,-74.786385
923,Herkimer,Van Hornesville,13361.0,NY,36043.0,,
924,Herkimer,Thendara,13472.0,NY,36043.0,43.679874,-75.044724
925,Herkimer,Stratford,13470.0,NY,36043.0,43.217507,-74.718233
926,Herkimer,Columbia,13357.0,NY,36043.0,42.932532,-75.060429
927,Herkimer,Schuyler,13340.0,NY,36043.0,43.131488,-75.045867
928,Herkimer,Call Listing Agent,13365.0,NY,36043.0,43.043304,-74.860886
929,Herkimer,Norway,13416.0,NY,36043.0,43.2217833,-74.9737873
930,Herkimer,Fairfield,13406.0,NY,36043.0,43.121868,-74.890938
931,Herkimer,Fort Plain,13339.0,NY,36043.0,42.940204,-74.806671
932,Herkimer,Schuyler,13502.0,NY,36043.0,43.111393,-75.116086
933,Herkimer,East Herkimer,13350.0,NY,36043.0,43.030141,-74.969098
934,Herkimer,Salisbury,13454.0,NY,36043.0,43.1534046,-74.7118075
935,Herkimer,Russia,13324.0,NY,36043.0,43.3176789,-75.0607276
936,Herkimer,Little Falls,13339.0,NY,36043.0,43.001392,-74.772461
937,Herkimer,,13340.0,NY,36043.0,43.11157,-75.035577
938,Jefferson,Alexandria Bay,13607.0,NY,36045.0,44.377313,-75.889906
939,Jefferson,Henderson,13650.0,NY,36045.0,43.818746,-76.234913
940,Jefferson,Watertown,13601.0,NY,36045.0,43.969748,-75.915968
941,Jefferson,Sackets Harbor,13685.0,NY,36045.0,43.951022,-76.099751
942,Jefferson,Theresa,13691.0,NY,36045.0,44.29977,-75.785967
943,Jefferson,Cape Vincent,13618.0,NY,36045.0,44.076137,-76.326214
944,Jefferson,Calcium,13616.0,NY,36045.0,44.038259,-75.874972
945,Jefferson,Clayton,13624.0,NY,36045.0,44.266322,-76.019055
946,Jefferson,Chaumont,13622.0,NY,36045.0,44.067422,-76.131639
947,Jefferson,Black River,13612.0,NY,36045.0,43.983933,-75.762066
948,Jefferson,Adams Center,13606.0,NY,36045.0,43.859868,-75.998661
949,Jefferson,Adams,13605.0,NY,36045.0,43.858379,-76.132638
950,Jefferson,Three Mile Bay,13693.0,NY,36045.0,44.025335,-76.282669
951,Jefferson,Wellesley Island,13640.0,NY,36045.0,44.318679,-76.001604
952,Jefferson,Accord,13601.0,NY,36045.0,43.921852,-75.945236
953,Jefferson,Mannsville,13661.0,NY,36045.0,43.735085,-76.135559
954,Jefferson,Carthage,13619.0,NY,36045.0,43.980022,-75.659902
955,Jefferson,La Fargeville,13656.0,NY,36045.0,44.225123,-76.003093
956,Jefferson,Dexter,13634.0,NY,36045.0,44.040653,-75.995177
957,Jefferson,Redwood,13679.0,NY,36045.0,44.340002,-75.752017
958,Jefferson,Thousand Island Park,13692.0,NY,36045.0,44.287725,-76.025699
959,Jefferson,Philadelphia,13673.0,NY,36045.0,44.171544,-75.665086
960,Jefferson,Evans Mills,13637.0,NY,36045.0,44.094039,-75.828669
961,Jefferson,Antwerp,13608.0,NY,36045.0,44.229965,-75.696634
962,Jefferson,Brownville,13615.0,NY,36045.0,44.001798,-75.976618
963,Jefferson,Lagrangeville,13656.0,NY,36045.0,44.190416,-75.969309
964,Jefferson,Lorraine,13659.0,NY,36045.0,,
965,Jefferson,Plessis,13675.0,NY,36045.0,44.271571,-75.85584
966,Jefferson,Copenhagen,13626.0,NY,36045.0,43.879946,-75.757294
967,Jefferson,Ellisburg,13636.0,NY,36045.0,43.708912,-76.111207
968,Jefferson,Dexter,13685.0,NY,36045.0,43.99958,-76.021046
969,Jefferson,Rodman,13682.0,NY,36045.0,43.85324,-75.938287
970,Jefferson,Felts Mills,13638.0,NY,36045.0,44.012778,-75.763311
971,Jefferson,Clayton,13656.0,NY,36045.0,44.131899,-76.056269
972,Jefferson,Deferiet,13628.0,NY,36045.0,44.04031,-75.68177
973,Jefferson,Wellesley Island,13692.0,NY,36045.0,44.292403,-76.02655
974,Jefferson,Accord,13656.0,NY,36045.0,44.17322,-75.94611
975,Jefferson,Antwerp,13691.0,NY,36045.0,,
976,Jefferson,Great Bend,13643.0,NY,36045.0,44.032133,-75.717226
977,Jefferson,Natural Bridge,13665.0,NY,36045.0,44.059385,-75.512701
978,Jefferson,Antwerp,13671.0,NY,36045.0,,
979,Jefferson,Plessis,13607.0,NY,36045.0,44.266788,-75.847563
980,Jefferson,Depauville,13632.0,NY,36045.0,44.13672,-76.066632
981,Kings,Brooklyn,11234.0,NY,36047.0,40.612169,-73.927096
982,Kings,Brooklyn,11203.0,NY,36047.0,40.648814,-73.929337
983,Kings,Brooklyn,11229.0,NY,36047.0,40.58788,-73.925801
984,Kings,Brooklyn,11235.0,NY,36047.0,40.575214,-73.96682
985,Kings,Brooklyn,11201.0,NY,36047.0,40.694594,-73.997094
986,Kings,Brooklyn,11209.0,NY,36047.0,40.622837,-74.039203
987,Kings,Brooklyn,11215.0,NY,36047.0,40.671868,-73.973409
988,Kings,Brooklyn,11228.0,NY,36047.0,40.619507,-74.019431
989,Kings,Brooklyn,11213.0,NY,36047.0,40.67083,-73.94673
990,Kings,Brooklyn,11206.0,NY,36047.0,40.708195,-73.94381
991,Kings,Brooklyn,11210.0,NY,36047.0,40.634726,-73.954493
992,Kings,Brooklyn,11233.0,NY,36047.0,40.669197,-73.923733
993,Kings,Brooklyn,11238.0,NY,36047.0,40.687459,-73.968226
994,Kings,Brooklyn,11221.0,NY,36047.0,40.687586,-73.943203
995,Kings,Brooklyn,11216.0,NY,36047.0,40.682912,-73.9447
996,Kings,Brooklyn,11224.0,NY,36047.0,40.574943,-74.004963
997,Kings,Brooklyn,11226.0,NY,36047.0,40.63847,-73.962292
998,Kings,Brooklyn,11231.0,NY,36047.0,40.685047,-73.998711
999,Kings,Brooklyn,11222.0,NY,36047.0,40.722347,-73.935982
1000,Kings,Brooklyn,11205.0,NY,36047.0,40.689018,-73.968369
1001,Kings,Brooklyn,11211.0,NY,36047.0,40.707588,-73.963501
1002,Kings,Brooklyn,11204.0,NY,36047.0,40.611394,-73.981556
1003,Kings,Brooklyn,11236.0,NY,36047.0,40.634079,-73.896268
1004,Kings,Brooklyn,11208.0,NY,36047.0,40.674607,-73.883029
1005,Kings,Brooklyn,11220.0,NY,36047.0,40.639938,-74.029778
1006,Kings,Brooklyn,11230.0,NY,36047.0,40.613241,-73.95889
1007,Kings,Brooklyn,11218.0,NY,36047.0,40.644836,-73.98436
1008,Kings,Brooklyn,11225.0,NY,36047.0,40.658983,-73.953772
1009,Kings,Brooklyn,11217.0,NY,36047.0,40.680317,-73.979576
1010,Kings,Brooklyn,11214.0,NY,36047.0,40.600465,-74.005743
1011,Kings,Brooklyn,11207.0,NY,36047.0,40.666461,-73.886554
1012,Kings,Brooklyn,11249.0,NY,36047.0,40.714954,-73.965302
1013,Kings,Brooklyn,11239.0,NY,36047.0,40.64762,-73.886808
1014,Kings,Brooklyn,11212.0,NY,36047.0,40.655556,-73.917679
1015,Kings,Brooklyn,11223.0,NY,36047.0,40.604889,-73.983244
1016,Kings,Manhattan,11205.0,NY,36047.0,40.69719,-73.976887
1017,Kings,Brooklyn,11232.0,NY,36047.0,40.648788,-74.002602
1018,Kings,Brooklyn,11219.0,NY,36047.0,40.63759,-74.00043
1019,Kings,Brooklyn,11237.0,NY,36047.0,40.701263,-73.917152
1020,Kings,New York,10009.0,NY,36047.0,40.648446,-73.918493
1021,Kings,Manhattan,11215.0,NY,36047.0,40.673023,-73.972961
1022,Kings,Brooklyn,11243.0,NY,36047.0,40.685513,-73.977721
1023,Kings,New York,11211.0,NY,36047.0,40.715933,-73.940747
1024,Kings,Brooklyn New York,11235.0,NY,36047.0,40.586723,-73.956726
1025,Kings,Brooklyn North Y,11222.0,NY,36047.0,40.724133,-73.938832
1026,Kings,New York,11222.0,NY,36047.0,40.727383,-73.948082
1027,Kings,New York,11226.0,NY,36047.0,40.650654,-73.963142
1028,Kings,New York,11249.0,NY,36047.0,40.710303,-73.966291
1029,Kings,East Flatbush Brooklyn,11203.0,NY,36047.0,40.65028,-73.943028
1030,Kings,Manhattan,11201.0,NY,36047.0,40.689015,-73.99995
1031,Kings,New York,11233.0,NY,36047.0,40.684366,-73.93612
1032,Kings,New York Ny,11207.0,NY,36047.0,40.683115,-73.895187
1033,Lewis,Harrisville,13648.0,NY,36049.0,44.132754,-75.389975
1034,Lewis,Lowville,13367.0,NY,36049.0,43.787489,-75.384286
1035,Lewis,Croghan,13327.0,NY,36049.0,43.895988,-75.393156
1036,Lewis,Copenhagen,13626.0,NY,36049.0,43.780945,-75.760286
1037,Lewis,Boonville,13309.0,NY,36049.0,43.519839,-75.405065
1038,Lewis,Carthage,13619.0,NY,36049.0,43.929762,-75.611829
1039,Lewis,Glenfield,13343.0,NY,36049.0,43.774405,-75.329932
1040,Lewis,Natural Bridge,13665.0,NY,36049.0,44.072281,-75.433022
1041,Lewis,Constableville,13325.0,NY,36049.0,43.551766,-75.514772
1042,Lewis,Camden,13316.0,NY,36049.0,43.491629,-75.723641
1043,Lewis,Brantingham,13312.0,NY,36049.0,43.693565,-75.281682
1044,Lewis,Lyons Falls,13368.0,NY,36049.0,43.622846,-75.363398
1045,Lewis,Greig,13345.0,NY,36049.0,43.697217,-75.284242
1046,Lewis,West Leyden,13489.0,NY,36049.0,43.462321,-75.473461
1047,Lewis,Port Leyden,13433.0,NY,36049.0,43.576919,-75.306322
1048,Lewis,Turin,13473.0,NY,36049.0,43.630279,-75.502195
1049,Lewis,Lewis,13489.0,NY,36049.0,43.450499,-75.510015
1050,Lewis,Port Leyden,13368.0,NY,36049.0,43.592991,-75.342377
1051,Lewis,Redfield,13437.0,NY,36049.0,43.523534,-75.719506
1052,Lewis,Greig,13312.0,NY,36049.0,43.674598,-75.273039
1053,Lewis,Taberg,13471.0,NY,36049.0,43.43525,-75.5952
1054,Lewis,Castorland,13620.0,NY,36049.0,43.885817,-75.514104
1055,Lewis,Lewis,12950.0,NY,36049.0,43.460006,-75.522336
1056,Lewis,West Turin,13368.0,NY,36049.0,43.632286,-75.373307
1057,Lewis,Diana,13648.0,NY,36049.0,44.09675,-75.479818
1058,Lewis,Osceola,13316.0,NY,36049.0,43.466442,-75.695939
1059,Lewis,Greig,13368.0,NY,36049.0,43.676777,-75.356109
1060,Lewis,Martinsburg,13404.0,NY,36049.0,43.766593,-75.46367
1061,Livingston,Livonia,14487.0,NY,36051.0,42.847652,-77.661319
1062,Livingston,Lima,14485.0,NY,36051.0,42.902274,-77.620557
1063,Livingston,Avon,14414.0,NY,36051.0,42.906048,-77.730311
1064,Livingston,Dansville,14437.0,NY,36051.0,42.572114,-77.811588
1065,Livingston,Wayland,14572.0,NY,36051.0,42.639014,-77.512976
1066,Livingston,Geneseo,14454.0,NY,36051.0,42.798482,-77.807951
1067,Livingston,Caledonia,14423.0,NY,36051.0,42.966205,-77.90118
1068,Livingston,Piffard,14533.0,NY,36051.0,42.81415,-77.896159
1069,Livingston,Conesus,14435.0,NY,36051.0,42.74678,-77.727083
1070,Livingston,Mount Morris,14510.0,NY,36051.0,42.675483,-77.914594
1071,Livingston,Springwater,14560.0,NY,36051.0,42.657171,-77.586446
1072,Livingston,Nunda,14517.0,NY,36051.0,42.609569,-77.965979
1073,Livingston,Hunt,14846.0,NY,36051.0,42.546219,-77.995355
1074,Livingston,Scottsburg,14545.0,NY,36051.0,42.656392,-77.707418
1075,Livingston,Canaseraga,14822.0,NY,36051.0,42.488322,-77.79384
1076,Livingston,Tuscarora,14510.0,NY,36051.0,,
1077,Livingston,Leicester,14481.0,NY,36051.0,42.770109,-77.901746
1078,Livingston,Groveland,14462.0,NY,36051.0,42.682793,-77.777947
1079,Livingston,Hemlock,14466.0,NY,36051.0,42.786723,-77.604778
1080,Livingston,Pavilion,14525.0,NY,36051.0,42.843122,-77.939249
1081,Livingston,Honeoye Falls,14472.0,NY,36051.0,42.938093,-77.575193
1082,Livingston,Dalton,14836.0,NY,36051.0,42.542739,-77.954038
1083,Livingston,Naples,14512.0,NY,36051.0,42.657144,-77.498436
1084,Livingston,Lakeville,14414.0,NY,36051.0,42.856099,-77.706187
1085,Madison,Cazenovia,13035.0,NY,36053.0,42.915115,-75.768018
1086,Madison,Canastota,13032.0,NY,36053.0,43.052108,-75.763985
1087,Madison,Chittenango,13037.0,NY,36053.0,43.039821,-75.867209
1088,Madison,Eaton,13334.0,NY,36053.0,42.839221,-75.677418
1089,Madison,Oneida,13421.0,NY,36053.0,43.086936,-75.650097
1090,Madison,Hamilton,13346.0,NY,36053.0,42.823245,-75.545596
1091,Madison,Munnsville,13409.0,NY,36053.0,42.912742,-75.610804
1092,Madison,Waterville,13480.0,NY,36053.0,42.860855,-75.327569
1093,Madison,Bridgeport,13030.0,NY,36053.0,43.179168,-75.960528
1094,Madison,Kirkville,13082.0,NY,36053.0,43.125103,-75.934653
1095,Madison,West Edmeston,13485.0,NY,36053.0,42.74151,-75.393533
1096,Madison,Earlville,13332.0,NY,36053.0,42.774975,-75.507423
1097,Madison,DeRuyter,13052.0,NY,36053.0,42.757208,-75.885875
1098,Madison,Erieville,13061.0,NY,36053.0,42.875623,-75.748085
1099,Madison,Bouckville,13310.0,NY,36053.0,42.886671,-75.579373
1100,Madison,Morrisville,13408.0,NY,36053.0,42.896295,-75.643557
1101,Madison,Chittenango,13082.0,NY,36053.0,43.147774,-75.968811
1102,Madison,Georgetown,13072.0,NY,36053.0,42.768139,-75.736455
1103,Madison,Lebanon,13332.0,NY,36053.0,42.823735,-75.562027
1104,Madison,West Winfield,13491.0,NY,36053.0,42.83815,-75.257796
1105,Madison,Leonardsville,13364.0,NY,36053.0,42.813936,-75.253362
1106,Madison,Madison,13402.0,NY,36053.0,42.886201,-75.511808
1107,Madison,Pompey,13035.0,NY,36053.0,42.963238,-75.907618
1108,Madison,Madison,13346.0,NY,36053.0,42.86781,-75.50812
1109,Madison,Brookfield,13355.0,NY,36053.0,42.81198,-75.415999
1110,Madison,New Woodstock,13122.0,NY,36053.0,42.847894,-75.853186
1111,Madison,Wampsville,13163.0,NY,36053.0,43.083429,-75.705864
1112,Madison,Wampsville,13032.0,NY,36053.0,43.07302,-75.707011
1113,Madison,Lincoln,13032.0,NY,36053.0,43.010194,-75.677229
1114,Madison,Sullivan,13030.0,NY,36053.0,43.163888,-75.94605
1115,Madison,Fenner,13035.0,NY,36053.0,42.935981,-75.779425
1116,Madison,Durhamville,13421.0,NY,36053.0,43.12857,-75.689107
1117,Monroe,Webster,14580.0,NY,36055.0,43.196552,-77.503289
1118,Monroe,Fairport,14450.0,NY,36055.0,43.106132,-77.436244
1119,Monroe,Pittsford,14534.0,NY,36055.0,43.096551,-77.509907
1120,Monroe,Penfield,14526.0,NY,36055.0,43.125268,-77.464519
1121,Monroe,Rochester,14617.0,NY,36055.0,43.251072,-77.594751
1122,Monroe,Rush,14543.0,NY,36055.0,43.017499,-77.645136
1123,Monroe,Rochester,14621.0,NY,36055.0,43.190829,-77.592382
1124,Monroe,Rochester,14625.0,NY,36055.0,43.136156,-77.514578
1125,Monroe,Rochester,14612.0,NY,36055.0,43.245787,-77.614807
1126,Monroe,Spencerport,14559.0,NY,36055.0,43.193237,-77.774189
1127,Monroe,East Rochester,14445.0,NY,36055.0,43.111689,-77.497171
1128,Monroe,Brockport,14420.0,NY,36055.0,43.2056,-77.936443
1129,Monroe,Rochester,14623.0,NY,36055.0,43.077621,-77.592595
1130,Monroe,Churchville,14428.0,NY,36055.0,43.107571,-77.869796
1131,Monroe,Rochester,14606.0,NY,36055.0,43.164858,-77.717085
1132,Monroe,Greece,14612.0,NY,36055.0,43.258959,-77.677127
1133,Monroe,Honeoye Falls,14472.0,NY,36055.0,42.982519,-77.581609
1134,Monroe,Rochester,14626.0,NY,36055.0,43.198781,-77.72406
1135,Monroe,Hilton,14468.0,NY,36055.0,43.287799,-77.718287
1136,Monroe,Henrietta,14586.0,NY,36055.0,43.048027,-77.676046
1137,Monroe,Rochester,14613.0,NY,36055.0,43.188649,-77.631764
1138,Monroe,Rochester,14618.0,NY,36055.0,43.088331,-77.567459
1139,Monroe,Hamlin,14464.0,NY,36055.0,43.292006,-77.908126
1140,Monroe,Rochester,14609.0,NY,36055.0,43.177409,-77.547391
1141,Monroe,North Chili,14514.0,NY,36055.0,43.122801,-77.797004
1142,Monroe,Rochester,14607.0,NY,36055.0,43.157725,-77.59361
1143,Monroe,Rochester,14611.0,NY,36055.0,43.146143,-77.640358
1144,Monroe,Rochester,14622.0,NY,36055.0,43.223757,-77.541378
1145,Monroe,Rochester,14624.0,NY,36055.0,43.144611,-77.775544
1146,Monroe,West Henrietta,14586.0,NY,36055.0,43.032848,-77.715197
1147,Monroe,Rochester,14616.0,NY,36055.0,43.233856,-77.63588
1148,Monroe,Scottsville,14546.0,NY,36055.0,43.022937,-77.747395
1149,Monroe,Henrietta,14467.0,NY,36055.0,43.058788,-77.61468
1150,Monroe,Rochester,14610.0,NY,36055.0,43.138541,-77.54273
1151,Monroe,Bergen,14416.0,NY,36055.0,43.138421,-77.956055
1152,Monroe,Rochester,14608.0,NY,36055.0,43.149391,-77.616973
1153,Monroe,Rochester,14534.0,NY,36055.0,43.046053,-77.578006
1154,Monroe,Rochester,14620.0,NY,36055.0,43.124882,-77.597008
1155,Monroe,Rochester,14615.0,NY,36055.0,43.206364,-77.640749
1156,Monroe,Greece,14626.0,NY,36055.0,43.224688,-77.740702
1157,Monroe,Henrietta,14623.0,NY,36055.0,43.075586,-77.652381
1158,Monroe,Greece,14616.0,NY,36055.0,43.249795,-77.644006
1159,Monroe,Irondequoit,14617.0,NY,36055.0,43.230369,-77.59346
1160,Monroe,Rochester,14619.0,NY,36055.0,43.135538,-77.636924
1161,Monroe,Holley,14470.0,NY,36055.0,43.215487,-77.992696
1162,Monroe,Greece,14515.0,NY,36055.0,43.253276,-77.73001
1163,Monroe,Rochester,14514.0,NY,36055.0,43.12695,-77.815208
1164,Monroe,Penfield,14625.0,NY,36055.0,43.125477,-77.509422
1165,Monroe,Victor,14564.0,NY,36055.0,43.044856,-77.426272
1166,Monroe,Mendon,14506.0,NY,36055.0,43.000406,-77.516927
1167,Monroe,Rochester,14605.0,NY,36055.0,43.174187,-77.618379
1168,Monroe,Gates,14606.0,NY,36055.0,43.168335,-77.716376
1169,Monroe,Irondequoit,14622.0,NY,36055.0,43.208747,-77.560926
1170,Monroe,Rochester,14604.0,NY,36055.0,43.156805,-77.600449
1171,Monroe,Rochester,14614.0,NY,36055.0,43.156449,-77.617323
1172,Monroe,Mendon,14472.0,NY,36055.0,42.957519,-77.60057
1173,Monroe,Irondequoit,14609.0,NY,36055.0,43.182944,-77.536449
1174,Monroe,Greece,14468.0,NY,36055.0,43.26519,-77.727554
1175,Monroe,Rochester,14450.0,NY,36055.0,43.061255,-77.456075
1176,Monroe,New York,14526.0,NY,36055.0,43.144539,-77.453339
1177,Monroe,Brighton,14618.0,NY,36055.0,43.105354,-77.593208
1178,Monroe,Clarkson,14420.0,NY,36055.0,43.220256,-77.949318
1179,Monroe,Ontario,14519.0,NY,36055.0,43.216615,-77.381132
1180,Monroe,Rush,14506.0,NY,36055.0,42.997136,-77.515766
1181,Monroe,Honeoye,14472.0,NY,36055.0,42.975327,-77.537964
1182,Montgomery,Fultonville,12072.0,NY,36057.0,42.912612,-74.315848
1183,Montgomery,Amsterdam,12010.0,NY,36057.0,42.89999,-74.127887
1184,Montgomery,Fort Plain,13339.0,NY,36057.0,42.896361,-74.656906
1185,Montgomery,Fonda,12068.0,NY,36057.0,42.949578,-74.305614
1186,Montgomery,Canajoharie,13317.0,NY,36057.0,42.89962,-74.565833
1187,Montgomery,Pattersonville,12137.0,NY,36057.0,42.855783,-74.185375
1188,Montgomery,Amsterdam,12070.0,NY,36057.0,42.958407,-74.263147
1189,Montgomery,Tribes Hill,12177.0,NY,36057.0,42.956297,-74.286379
1190,Montgomery,Saint Johnsville,13452.0,NY,36057.0,42.999828,-74.675395
1191,Montgomery,Root,12166.0,NY,36057.0,42.848725,-74.442067
1192,Montgomery,Palatine Bridge,13428.0,NY,36057.0,42.919751,-74.569448
1193,Montgomery,Sprakers,12166.0,NY,36057.0,42.817551,-74.475667
1194,Montgomery,Fort Hunter,12069.0,NY,36057.0,42.943581,-74.283623
1195,Montgomery,Hagaman,12086.0,NY,36057.0,42.972229,-74.148262
1196,Montgomery,Fort Johnson,12070.0,NY,36057.0,42.975376,-74.249121
1197,Montgomery,Esperance,12066.0,NY,36057.0,42.79395,-74.376281
1198,Montgomery,Fort Plain,13410.0,NY,36057.0,42.933321,-74.614497
1199,Montgomery,Call Listing Agent,12010.0,NY,36057.0,42.932087,-74.180323
1200,Montgomery,Sloansville,12160.0,NY,36057.0,42.779297,-74.417908
1201,Montgomery,Nelliston,13410.0,NY,36057.0,42.935967,-74.614041
1202,Montgomery,Sharon Springs,13459.0,NY,36057.0,42.822154,-74.561538
1203,Montgomery,Florida,12010.0,NY,36057.0,42.936015,-74.219718
1204,Montgomery,Glen,12072.0,NY,36057.0,42.873806,-74.355
1205,Montgomery,West Glenville,12010.0,NY,36057.0,42.948662,-74.166031
1206,Nassau,Lynbrook,11563.0,NY,36059.0,40.652839,-73.687079
1207,Nassau,Massapequa,11758.0,NY,36059.0,40.664087,-73.425929
1208,Nassau,Baldwin,11510.0,NY,36059.0,40.635055,-73.61276
1209,Nassau,Garden City,11530.0,NY,36059.0,40.719293,-73.688137
1210,Nassau,Seaford,11783.0,NY,36059.0,40.709689,-73.490043
1211,Nassau,Levittown,11756.0,NY,36059.0,40.73152,-73.508054
1212,Nassau,Port Washington,11050.0,NY,36059.0,40.846129,-73.690715
1213,Nassau,Sea Cliff,11579.0,NY,36059.0,40.841098,-73.649485
1214,Nassau,Williston Park,11596.0,NY,36059.0,40.755018,-73.646589
1215,Nassau,Farmingdale,11735.0,NY,36059.0,40.722281,-73.462036
1216,Nassau,Wantagh,11793.0,NY,36059.0,40.699363,-73.499759
1217,Nassau,Oceanside,11572.0,NY,36059.0,40.640259,-73.643907
1218,Nassau,Long Beach,11561.0,NY,36059.0,40.585128,-73.664511
1219,Nassau,Bayville,11709.0,NY,36059.0,40.908806,-73.579048
1220,Nassau,Malverne,11565.0,NY,36059.0,40.678135,-73.67615
1221,Nassau,Rockville Centre,11570.0,NY,36059.0,40.652533,-73.650664
1222,Nassau,Valley Stream,11581.0,NY,36059.0,40.652896,-73.716228
1223,Nassau,Oyster Bay,11771.0,NY,36059.0,40.859465,-73.530715
1224,Nassau,Carle Place,11514.0,NY,36059.0,40.745558,-73.610393
1225,Nassau,Point Lookout,11569.0,NY,36059.0,40.593206,-73.581244
1226,Nassau,Westbury,11590.0,NY,36059.0,40.763593,-73.5932
1227,Nassau,Floral Park,11001.0,NY,36059.0,40.711701,-73.699703
1228,Nassau,Upper Brookville,11545.0,NY,36059.0,40.900921,-73.550399
1229,Nassau,South Hempstead,11550.0,NY,36059.0,40.685895,-73.624674
1230,Nassau,Plainview,11803.0,NY,36059.0,40.78078,-73.474717
1231,Nassau,Locust Valley,11560.0,NY,36059.0,40.878792,-73.587799
1232,Nassau,New Hyde Park,11040.0,NY,36059.0,40.739295,-73.66188
1233,Nassau,Roslyn Harbor,11576.0,NY,36059.0,40.819078,-73.642211
1234,Nassau,Bethpage,11714.0,NY,36059.0,40.727607,-73.491305
1235,Nassau,Uniondale,11553.0,NY,36059.0,40.689882,-73.594935
1236,Nassau,East Meadow,11554.0,NY,36059.0,40.716705,-73.558904
1237,Nassau,Freeport,11520.0,NY,36059.0,40.650254,-73.601259
1238,Nassau,Hewlett,11557.0,NY,36059.0,40.643639,-73.702749
1239,Nassau,Franklin Square,11010.0,NY,36059.0,40.712517,-73.67579
1240,Nassau,East Rockaway,11518.0,NY,36059.0,40.649348,-73.659197
1241,Nassau,Merrick,11566.0,NY,36059.0,40.674594,-73.544706
1242,Nassau,Glen Head,11545.0,NY,36059.0,40.831831,-73.632972
1243,Nassau,Glenwood Landing,11547.0,NY,36059.0,40.829236,-73.641512
1244,Nassau,Massapequa Park,11762.0,NY,36059.0,40.683989,-73.436717
1245,Nassau,Mineola,11501.0,NY,36059.0,40.747757,-73.648436
1246,Nassau,Roslyn,11576.0,NY,36059.0,40.803754,-73.657782
1247,Nassau,East Norwich,11732.0,NY,36059.0,40.850878,-73.532581
1248,Nassau,Manhasset,11030.0,NY,36059.0,40.781193,-73.67904
1249,Nassau,Baldwin Harbor,11510.0,NY,36059.0,40.632677,-73.610295
1250,Nassau,Hicksville,11801.0,NY,36059.0,40.745573,-73.510836
1251,Nassau,Hempstead,11550.0,NY,36059.0,40.706459,-73.613015
1252,Nassau,Glen Cove,11542.0,NY,36059.0,40.873777,-73.633768
1253,Nassau,Valley Stream,11580.0,NY,36059.0,40.68387,-73.698727
1254,Nassau,Old Bethpage,11804.0,NY,36059.0,40.766778,-73.454643
1255,Nassau,Syosset,11791.0,NY,36059.0,40.826418,-73.497622
1256,Nassau,Atlantic Beach,11509.0,NY,36059.0,40.58993,-73.731459
1257,Nassau,East Williston,11596.0,NY,36059.0,40.765475,-73.639259
1258,Nassau,Island Park,11558.0,NY,36059.0,40.606674,-73.651986
1259,Nassau,Muttontown,11791.0,NY,36059.0,40.819205,-73.530198
1260,Nassau,Roosevelt,11575.0,NY,36059.0,40.672564,-73.579553
1261,Nassau,Jericho,11753.0,NY,36059.0,40.779688,-73.536376
